anio,mes,lugar_venta,tamanio,sabor,origen,codigo_por_sabor,producto,total_venta
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,126993.08
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,214.20037200000002
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,3e-15
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,702.183795
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-115.307824
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1380.499117
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,8.45368
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.0
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,189506.7217
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,41.222367
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,14669.02796
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-220.98092999999997
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.750264
2019,Jan,Mexico,Regular,Verde,Norte,206054370,Tamal mix,0.24082699999999999
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-423.472236
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,4.44e-14
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-81.31015
2019,Jan,Mexico,Regular,Verde,Norte,206054370,Tamal mix,4.158355
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-1859.868411
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-127.52111799999999
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,4119.281158
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,13555.08344
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-2.44e-15
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,165.90347
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-124.18764099999999
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-60.13671
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,11400.40394
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1566.572575
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,282.45855
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-198.39311899999998
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-12.331083999999999
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,4495.197576
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-726.458916
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-1035.788942
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,618.175584
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,9.21e-15
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2645.473485
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-127.422505
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1621.426048
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1.13e-14
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,17553.93249
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,8952.883714
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,17440.36317
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,10724.81082
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-183.610668
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-27.922989
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-6077.668105
2019,Jan,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,1130.901652
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-721.480788
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2.7800000000000002e-15
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,6738.632581
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1.11e-16
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-1752.0602420000002
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,24314.65304
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,45.442983
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,3784.0904490000003
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,981.68662
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,847.4818029999999
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1154.888916
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-77.319564
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-180.722791
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,27558.85773
2019,Jan,Mexico,Regular,Verde,Norte,206054370,Tamal mix,46.500353000000004
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-179.42418500000002
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-60.303751
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-101.437071
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,5054.349192000001
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,9.44e-16
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,142277.1287
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,12855.49115
2019,Jan,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,24.10868
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,190066.8862
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-673.197215
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-50.766572
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-1136.824846
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,29150.62918
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-12.822813
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,3120.535911
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-2e-15
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-492.089421
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1.6399999999999998e-13
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,24.832685
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-1689.8130059999999
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,750.277273
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,39473.61625
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2585.9252690000003
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,3.8455550000000005
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.669321
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,1193.549213
2019,Jan,Mexico,Regular,Verde,Norte,206054370,Tamal mix,119.329105
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,45370.25073
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,2506.968591
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,3639.496661
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,62.158469
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,572.0763
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,4391.7744840000005
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,16953.32804
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,111175.3929
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-1111.004239
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1.09e-13
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,3522.6066450000003
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-6.94e-17
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,22.943216
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1460.287439
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,4.2e-14
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,87024.34318
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-233.25256000000002
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-391.676473
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-147.547744
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-1.91e-14
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,13534.73704
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,3.82e-13
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-1566.48606
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-3.55e-15
2019,Jan,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,-2.12906
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-21.926222
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,5444.123912
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-25.516939
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2494.540844
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,77452.44866000001
2019,Jan,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,79.028762
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,2184.669791
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,2.6e-18
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-165.283354
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,127.65056799999999
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-831.4877769999999
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-304.327928
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-28.155201
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-6.94e-18
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-95.527755
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,6805.700156999999
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-6.48e-14
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-31.192835
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,6740.955929000001
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,252.907293
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2655.428523
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.0
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-2e-15
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-760.373515
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,77057.22154
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.292033
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,11034.0613
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,66348.78007000001
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,27941.436380000003
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-975.3685029999999
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-118.771679
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1739.2117859999998
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1780.3448
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,48692.73975
2019,Jan,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,41.211690000000004
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,15695.841980000001
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,6729.449132
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-1.4800000000000003e-13
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-7.259999999999999e-12
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.2e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,267.83934
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-7.9e-14
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,97956.13968
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,32929.90928
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.66e-14
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,98.284584
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-4.6e-13
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1239.708272
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,6.13e-14
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,833.7449790000001
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,9.350000000000002e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-5.920000000000001e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2465.55507
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-6.159999999999999e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-7.06e-14
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2469.949497
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4.5000000000000005e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-4.94e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2389.5741120000002
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,11365.8413
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.918989
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,4.1600000000000007e-17
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1.373723
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-7.49e-14
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-2.27e-14
2019,Jan,Mexico,Regular,Verde,E. Privados,206054370,Tamal mix,2.52e-14
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-2.75e-14
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2.22e-16
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,10396.12432
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.65e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2.6899999999999996e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,6.23e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,5.811955
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,74937.11801
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,12092.69194
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2.78e-17
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,25493.568769999998
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,362.155642
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,118.74736999999999
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1773.1593579999999
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1028.05423
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2696.5940760000003
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2.1e-14
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,13.737229999999998
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.89e-12
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2217.842866
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,9.89e-14
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3522.19098
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1208.858252
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.76e-12
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-2.0600000000000002e-11
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,179.63986599999998
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,184.04365
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.16e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3.06e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-2.85e-14
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4.44e-16
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.4e-14
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,12592.446259999999
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2.7800000000000002e-15
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1.4099999999999998e-13
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-2.69e-14
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8.242338
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1918.527445
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1.55e-14
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-2.3899999999999998e-15
2019,Jan,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,2.78e-17
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,8.33e-16
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-4.16e-15
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-8.95e-14
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1355.75893
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,13225.39945
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,9292.567015999999
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8.2e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8942.93673
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,32815.432510000006
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4994.367443
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,6.110000000000001e-16
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-2.27e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,36640.996569999996
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2321.951984
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-1.9900000000000002e-12
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,15243.57015
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2.02e-14
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1073.9706130000002
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,342.025109
2019,Jan,Mexico,Regular,Mole,E. Privados,206051447,Tamal mix,-7.04e-14
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.57e-14
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-9.13e-14
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,6.4e-13
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,22818.59574
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1821.851279
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,7.22e-16
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,37078.36883
